AssetType,Pack,Category,SuggestedUse,FileName,AssetPath,ThumbnailPath,RendererCount,Bounds,Notes
"Model","Heavy Station Kit","문틀·게이트","복도, 화물칸, 방 입구, 공통 선체 마감","Arches_C_1_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Top-Down/Arches_C_1_Collider.fbx","thumbnails/objects/0387_model_Arches_C_1_Collider_c60c20b5.png","1","3.49 x 10 x 1.37","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_0holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_0holes.fbx","thumbnails/objects/0388_model_FBC_0holes_8f7362d8.png","1","8.77 x 0.29 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_1holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_1holes.fbx","thumbnails/objects/0389_model_FBC_1holes_0c9c86b5.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_2holes_I.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_2holes_I.fbx","thumbnails/objects/0390_model_FBC_2holes_I_bfff2152.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_2holes_L.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_2holes_L.fbx","thumbnails/objects/0391_model_FBC_2holes_L_c9bd6f99.png","1","8.57 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_3holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_3holes.fbx","thumbnails/objects/0392_model_FBC_3holes_3f88a693.png","1","8.57 x 1.14 x 8.57","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_4holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Block Center/FBC_4holes.fbx","thumbnails/objects/0393_model_FBC_4holes_60c2123c.png","1","8.36 x 1.14 x 8.36","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_0holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_0holes.fbx","thumbnails/objects/0394_model_FCC_0holes_2d00ab5b.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_1holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_1holes.fbx","thumbnails/objects/0395_model_FCC_1holes_2498741e.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_2holes_I.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_2holes_I.fbx","thumbnails/objects/0396_model_FCC_2holes_I_834c0949.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_2holes_L.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_2holes_L.fbx","thumbnails/objects/0397_model_FCC_2holes_L_77b2b5c2.png","1","8.57 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_3holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_3holes.fbx","thumbnails/objects/0398_model_FCC_3holes_aa7fae20.png","1","8.57 x 1.14 x 8.57","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FCC_4holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Clear Center/FCC_4holes.fbx","thumbnails/objects/0399_model_FCC_4holes_11f0149f.png","1","8.36 x 1.14 x 8.36","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_0holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_0holes.fbx","thumbnails/objects/0400_model_FLC_0holes_e7651e8f.png","1","8.77 x 0.29 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_1holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_1holes.fbx","thumbnails/objects/0401_model_FLC_1holes_ec72a052.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_2holes_I.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_2holes_I.fbx","thumbnails/objects/0402_model_FLC_2holes_I_d65be765.png","1","8.77 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_2holes_L.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_2holes_L.fbx","thumbnails/objects/0403_model_FLC_2holes_L_a33d0f96.png","1","8.57 x 1.14 x 8.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_3holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_3holes.fbx","thumbnails/objects/0404_model_FLC_3holes_2dcc2394.png","1","8.57 x 1.14 x 8.57","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FLC_4holes.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/Ladder center/FLC_4holes.fbx","thumbnails/objects/0405_model_FLC_4holes_75cc7acb.png","1","8.36 x 1.14 x 8.36","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_Center.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Center/FBC_Center.fbx","thumbnails/objects/0406_model_FBC_Center_4258e950.png","1","2.54 x 0.29 x 2.54","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_Center_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Center/FBC_Center_C.fbx","thumbnails/objects/0407_model_FBC_Center_C_285bdc46.png","1","2.54 x 0 x 2.54","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_Center_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Center/FBC_Center_Collider.fbx","thumbnails/objects/0408_model_FBC_Center_Collider_94ed7965.png","1","2.54 x 0.31 x 2.54","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FBC_Center_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Center/FBC_Center_F.fbx","thumbnails/objects/0409_model_FBC_Center_F_0cec56d5.png","1","2.54 x 0 x 2.54","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF1_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Elements/FF1_Collider.fbx","thumbnails/objects/0410_model_FF1_Collider_af9c89db.png","1","3.08 x 0.3 x 3.08","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_El_0.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Elements/FF_base2_El_0.fbx","thumbnails/objects/0411_model_FF_base2_El_0_c580a38c.png","1","3.06 x 0.29 x 3.06","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_El_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Elements/FF_base2_El_C.fbx","thumbnails/objects/0412_model_FF_base2_El_C_62d7635d.png","1","3.04 x 0.27 x 3.04","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_El_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Elements/FF_base2_El_F.fbx","thumbnails/objects/0413_model_FF_base2_El_F_14ece8ae.png","1","3.06 x 0.27 x 3.06","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_Rel_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/FF_base2_Rel_1.fbx","thumbnails/objects/0414_model_FF_base2_Rel_1_55aafaae.png","1","2.75 x 1.14 x 2.75","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_Rel_1_Col.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/FF_base2_Rel_1_Col.fbx","thumbnails/objects/0415_model_FF_base2_Rel_1_Col_aa9c2c6b.png","1","2.78 x 1.14 x 2.77","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_Rel_2.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/FF_base2_Rel_2.fbx","thumbnails/objects/0416_model_FF_base2_Rel_2_32d210bb.png","1","2.6 x 1.14 x 2.6","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","FF_base2_Rel_2_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/FF_base2_Rel_2_C.fbx","thumbnails/objects/0417_model_FF_base2_Rel_2_C_5175a181.png","1","2.61 x 1.14 x 2.61","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_Railing.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/St_Railing.fbx","thumbnails/objects/0418_model_St_Railing_58a7646c.png","1","0.4 x 1.14 x 1.94","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_Railing2.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/St_Railing2.fbx","thumbnails/objects/0419_model_St_Railing2_68c72fde.png","1","0.4 x 1.14 x 2.82","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_Railing2_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/St_Railing2_Collider.fbx","thumbnails/objects/0420_model_St_Railing2_Collider_d27a7af7.png","1","0.42 x 1.14 x 2.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_Railing_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors Fill/_Handrails/St_Railing_Collider.fbx","thumbnails/objects/0421_model_St_Railing_Collider_2d156929.png","1","0.42 x 1.14 x 1.98","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_1.fbx","thumbnails/objects/0422_model_Floor_1_08c69e9d.png","1","10.07 x 0.47 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_1_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_1_C.fbx","thumbnails/objects/0423_model_Floor_1_C_c528405b.png","1","10.07 x 0.39 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_1_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_1_Collider.fbx","thumbnails/objects/0424_model_Floor_1_Collider_70251092.png","1","9.88 x 0.29 x 9.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_1_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_1_F.fbx","thumbnails/objects/0425_model_Floor_1_F_b8dc015c.png","1","10.07 x 0.37 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_2.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_2.fbx","thumbnails/objects/0426_model_Floor_2_74e4aefc.png","1","10.07 x 0.47 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_2_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_2_C.fbx","thumbnails/objects/0427_model_Floor_2_C_52fcceda.png","1","10.07 x 0.42 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_2_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_2_Collider.fbx","thumbnails/objects/0428_model_Floor_2_Collider_6c6e17d9.png","1","9.88 x 0.29 x 9.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_2_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_2_F.fbx","thumbnails/objects/0429_model_Floor_2_F_f8545c01.png","1","10.07 x 0.37 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_3.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_3.fbx","thumbnails/objects/0430_model_Floor_3_e06e8e67.png","1","10.07 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_3_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_3_C.fbx","thumbnails/objects/0431_model_Floor_3_C_3715df75.png","1","10.07 x 0.32 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_3_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_3_Collider.fbx","thumbnails/objects/0432_model_Floor_3_Collider_030fce48.png","1","9.88 x 0.29 x 9.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_3_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_3_F.fbx","thumbnails/objects/0433_model_Floor_3_F_53382866.png","1","10.07 x 0.32 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_4.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_4.fbx","thumbnails/objects/0434_model_Floor_4_a409d7ee.png","1","10.07 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_4_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_4_C.fbx","thumbnails/objects/0435_model_Floor_4_C_8a7b1294.png","1","10.07 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_4_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_4_Collider.fbx","thumbnails/objects/0436_model_Floor_4_Collider_77a288a7.png","1","9.88 x 0.29 x 9.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_4_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_4_F.fbx","thumbnails/objects/0437_model_Floor_4_F_2eefbe73.png","1","10.07 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_5_base_Plate.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_5_base_Plate.fbx","thumbnails/objects/0438_model_Floor_5_base_Plate_0dda4e7c.png","1","10 x 0.05 x 10","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_5_base_TB.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_5_base_TB.fbx","thumbnails/objects/0439_model_Floor_5_base_TB_57bb0a56.png","1","10 x 3.01 x 10","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_5_base_TB_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_5_base_TB_C.fbx","thumbnails/objects/0440_model_Floor_5_base_TB_C_f97b286c.png","1","10 x 3.01 x 10","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_7.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_7.fbx","thumbnails/objects/0441_model_Floor_7_7eb817fb.png","1","2.59 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_7_C.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_7_C.fbx","thumbnails/objects/0442_model_Floor_7_C_0aaa3bc1.png","1","2.59 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_7_Collider.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_7_Collider.fbx","thumbnails/objects/0443_model_Floor_7_Collider_aca5a194.png","1","2.49 x 0.29 x 9.88","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_7_F.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_7_F.fbx","thumbnails/objects/0444_model_Floor_7_F_8118399a.png","1","2.59 x 0.35 x 10.07","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_beam_Col.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_beam_Col.fbx","thumbnails/objects/0445_model_Floor_beam_Col_58644bd0.png","1","9.17 x 0.76 x 0.36","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_Hexa2_beam.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_Hexa2_beam.fbx","thumbnails/objects/0446_model_Floor_Hexa2_beam_b476f392.png","1","9.19 x 0.8 x 0.35","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","Floor_Penta2_beam.fbx","Assets/Heavy Station Kit/BASE/Meshes/Floors/Floor_Penta2_beam.fbx","thumbnails/objects/0447_model_Floor_Penta2_beam_fe6d2a62.png","1","9.24 x 0.8 x 0.25","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_1_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_1_1.fbx","thumbnails/objects/0448_model_St_1_1_1b199615.png","1","2 x 0.75 x 2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_1_2.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_1_2.fbx","thumbnails/objects/0449_model_St_1_2_402cf294.png","1","2 x 1.6 x 2.14","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_1_3.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_1_3.fbx","thumbnails/objects/0450_model_St_1_3_ab5ca6bf.png","1","2 x 1.6 x 2.27","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_1_Col.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_1_Col.fbx","thumbnails/objects/0451_model_St_1_Col_6a475b58.png","1","1.99 x 0.74 x 1.99","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_2_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_2_1.fbx","thumbnails/objects/0452_model_St_2_1_d85add20.png","1","2 x 0.75 x 2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_2_Col.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_2_Col.fbx","thumbnails/objects/0453_model_St_2_Col_9fd269f1.png","1","2 x 0.74 x 2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_3_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_3_1.fbx","thumbnails/objects/0454_model_St_3_1_9c10ee43.png","1","2 x 0.75 x 2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_3_2.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_3_2.fbx","thumbnails/objects/0455_model_St_3_2_0921b896.png","1","2 x 1.6 x 2.14","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_3_Col.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_3_Col.fbx","thumbnails/objects/0456_model_St_3_Col_a6966aee.png","1","1.99 x 0.74 x 1.99","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Heavy Station Kit","바닥·계단","복도, 화물칸, 방 입구, 공통 선체 마감","St_4_1.fbx","Assets/Heavy Station Kit/BASE/Meshes/Stairs/Reinforced/St_4_1.fbx","thumbnails/objects/0457_model_St_4_1_e2be9f7e.png","1","2 x 0.75 x 2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
